profileID,respID,qID,altID,obsID,enrollment,monthly,window,guaranteed,minimum,charger_No,charger_Yes,time_control_5pm-9am,time_control_24/7,no_choice
0,431,4,3,3444,0,0,0,0,0,0,0,0,0,1
403,431,5,1,3445,100,20,2,70,20,1,0,0,1,0
252,431,5,2,3445,300,20,1,60,20,0,1,0,1,0
0,431,5,3,3445,0,0,0,0,0,0,0,0,0,1
557,431,6,1,3446,200,20,2,50,30,0,1,0,1,0
1119,431,6,2,3446,300,10,2,60,40,1,0,0,1,0
0,431,6,3,3446,0,0,0,0,0,0,0,0,0,1
342,431,7,1,3447,300,20,2,70,20,0,1,1,0,0
1188,431,7,2,3447,300,20,1,70,40,0,1,1,0,0
0,431,7,3,3447,0,0,0,0,0,0,0,0,0,1
941,431,8,1,3448,200,15,0.5,50,40,1,0,0,1,0
359,431,8,2,3448,200,20,4,70,20,0,1,1,0,0
0,431,8,3,3448,0,0,0,0,0,0,0,0,0,1
779,432,1,1,3449,200,15,4,70,30,1,0,1,0,0
825,432,1,2,3449,300,15,1,70,30,0,1,0,1,0
0,432,1,3,3449,0,0,0,0,0,0,0,0,0,1
995,432,2,1,3450,200,15,4,50,40,1,0,0,1,0
87,432,2,2,3450,300,15,0.5,50,20,0,1,0,1,0
0,432,2,3,3450,0,0,0,0,0,0,0,0,0,1
121,432,3,1,3451,100,15,2,50,20,0,1,0,1,0
273,432,3,2,3451,300,10,4,60,20,1,0,0,1,0
0,432,3,3,3451,0,0,0,0,0,0,0,0,0,1
305,432,4,1,3452,200,20,0.5,70,20,0,1,1,0,0
655,432,4,2,3452,100,20,0.5,60,30,1,0,0,1,0
0,432,4,3,3452,0,0,0,0,0,0,0,0,0,1
264,432,5,1,3453,300,10,2,60,20,0,1,0,1,0
716,432,5,2,3453,200,15,4,60,30,0,1,0,1,0
0,432,5,3,3453,0,0,0,0,0,0,0,0,0,1
1012,432,6,1,3454,100,15,0.5,60,40,1,0,1,0,0
1258,432,6,2,3454,100,20,1,70,40,0,1,0,1,0
0,432,6,3,3454,0,0,0,0,0,0,0,0,0,1
800,432,7,1,3455,200,20,0.5,70,30,1,0,0,1,0
1149,432,7,2,3455,300,15,4,60,40,0,1,0,1,0
0,432,7,3,3455,0,0,0,0,0,0,0,0,0,1
930,432,8,1,3456,300,10,4,50,40,0,1,1,0,0
335,432,8,2,3456,200,10,2,70,20,0,1,1,0,0
0,432,8,3,3456,0,0,0,0,0,0,0,0,0,1
101,433,1,1,3457,200,10,1,50,20,0,1,0,1,0
306,433,1,2,3457,300,20,0.5,70,20,0,1,1,0,0
0,433,1,3,3457,0,0,0,0,0,0,0,0,0,1
102,433,2,1,3458,300,10,1,50,20,0,1,0,1,0
763,433,2,2,3458,100,20,2,70,30,1,0,1,0,0
0,433,2,3,3458,0,0,0,0,0,0,0,0,0,1
69,433,3,1,3459,300,15,4,50,20,0,1,1,0,0
511,433,3,2,3459,100,20,0.5,50,30,1,0,0,1,0
0,433,3,3,3459,0,0,0,0,0,0,0,0,0,1
698,433,4,1,3460,200,15,2,60,30,0,1,0,1,0
800,433,4,2,3460,200,20,0.5,70,30,1,0,0,1,0
0,433,4,3,3460,0,0,0,0,0,0,0,0,0,1
640,433,5,1,3461,100,10,4,60,30,0,1,1,0,0
1237,433,5,2,3461,100,15,0.5,70,40,0,1,0,1,0
0,433,5,3,3461,0,0,0,0,0,0,0,0,0,1
294,433,6,1,3462,300,15,0.5,70,20,1,0,1,0,0
231,433,6,2,3462,300,15,0.5,60,20,0,1,0,1,0
0,433,6,3,3462,0,0,0,0,0,0,0,0,0,1
98,433,7,1,3463,200,20,1,50,20,1,0,0,1,0
967,433,7,2,3463,100,15,1,50,40,0,1,0,1,0
0,433,7,3,3463,0,0,0,0,0,0,0,0,0,1
411,433,8,1,3464,300,15,2,70,20,0,1,0,1,0
891,433,8,2,3464,300,20,1,50,40,1,0,1,0,0
0,433,8,3,3464,0,0,0,0,0,0,0,0,0,1
703,434,1,1,3465,100,10,4,60,30,1,0,0,1,0
1121,434,1,2,3465,200,15,2,60,40,1,0,0,1,0
0,434,1,3,3465,0,0,0,0,0,0,0,0,0,1
1221,434,2,1,3466,300,15,4,70,40,0,1,1,0,0
696,434,2,2,3466,300,10,2,60,30,0,1,0,1,0
0,434,2,3,3466,0,0,0,0,0,0,0,0,0,1
1151,434,3,1,3467,200,20,4,60,40,0,1,0,1,0
1142,434,3,2,3467,200,20,4,60,40,1,0,0,1,0
0,434,3,3,3467,0,0,0,0,0,0,0,0,0,1
447,434,4,1,3468,300,15,0.5,50,30,0,1,1,0,0
520,434,4,2,3468,100,20,0.5,50,30,0,1,0,1,0
0,434,4,3,3468,0,0,0,0,0,0,0,0,0,1
823,434,5,1,3469,100,15,1,70,30,0,1,0,1,0
936,434,5,2,3469,300,20,4,50,40,0,1,1,0,0
0,434,5,3,3469,0,0,0,0,0,0,0,0,0,1
392,434,6,1,3470,200,15,1,70,20,0,1,0,1,0
1247,434,6,2,3470,200,15,1,70,40,1,0,0,1,0
0,434,6,3,3470,0,0,0,0,0,0,0,0,0,1
1107,434,7,1,3471,300,20,1,60,40,1,0,0,1,0
1190,434,7,2,3471,200,10,2,70,40,1,0,1,0,0
0,434,7,3,3471,0,0,0,0,0,0,0,0,0,1
691,434,8,1,3472,100,20,2,60,30,1,0,0,1,0
823,434,8,2,3472,100,15,1,70,30,0,1,0,1,0
0,434,8,3,3472,0,0,0,0,0,0,0,0,0,1
688,435,1,1,3473,100,15,2,60,30,1,0,0,1,0
923,435,1,2,3473,200,15,4,50,40,1,0,1,0,0
0,435,1,3,3473,0,0,0,0,0,0,0,0,0,1
414,435,2,1,3474,300,20,2,70,20,0,1,0,1,0
467,435,2,2,3474,200,20,1,50,30,0,1,1,0,0
0,435,2,3,3474,0,0,0,0,0,0,0,0,0,1
1246,435,3,1,3475,100,15,1,70,40,1,0,0,1,0
235,435,3,2,3475,100,10,1,60,20,1,0,0,1,0
0,435,3,3,3475,0,0,0,0,0,0,0,0,0,1
901,435,4,1,3476,100,10,2,50,40,1,0,1,0,0
510,435,4,2,3476,300,15,0.5,50,30,1,0,0,1,0
0,435,4,3,3476,0,0,0,0,0,0,0,0,0,1
1101,435,5,1,3477,300,10,1,60,40,1,0,0,1,0
174,435,5,2,3477,300,10,1,60,20,0,1,1,0,0
0,435,5,3,3477,0,0,0,0,0,0,0,0,0,1
140,435,6,1,3478,200,15,4,50,20,0,1,0,1,0
62,435,6,2,3478,200,20,4,50,20,1,0,1,0,0
0,435,6,3,3478,0,0,0,0,0,0,0,0,0,1
825,435,7,1,3479,300,15,1,70,30,0,1,0,1,0
749,435,7,2,3479,200,10,1,70,30,0,1,1,0,0
0,435,7,3,3479,0,0,0,0,0,0,0,0,0,1
316,435,8,1,3480,100,10,1,70,20,0,1,1,0,0
43,435,8,2,3480,100,20,2,50,20,1,0,1,0,0
0,435,8,3,3480,0,0,0,0,0,0,0,0,0,1
167,436,1,1,3481,200,15,1,60,20,1,0,1,0,0
196,436,1,2,3481,100,20,2,60,20,0,1,1,0,0
0,436,1,3,3481,0,0,0,0,0,0,0,0,0,1
312,436,2,1,3482,300,15,1,70,20,1,0,1,0,0
370,436,2,2,3482,100,10,0.5,70,20,0,1,0,1,0
0,436,2,3,3482,0,0,0,0,0,0,0,0,0,1
124,436,3,1,3483,100,20,2,50,20,0,1,0,1,0
1101,436,3,2,3483,300,10,1,60,40,1,0,0,1,0
0,436,3,3,3483,0,0,0,0,0,0,0,0,0,1
323,436,4,1,3484,200,20,1,70,20,0,1,1,0,0
548,436,4,2,3484,200,20,2,50,30,1,0,0,1,0
0,436,4,3,3484,0,0,0,0,0,0,0,0,0,1
588,436,5,1,3485,300,10,0.5,60,30,0,1,1,0,0
133,436,5,2,3485,100,20,4,50,20,1,0,0,1,0
0,436,5,3,3485,0,0,0,0,0,0,0,0,0,1
172,436,6,1,3486,100,10,1,60,20,0,1,1,0,0
466,436,6,2,3486,100,20,1,50,30,0,1,1,0,0
0,436,6,3,3486,0,0,0,0,0,0,0,0,0,1
409,436,7,1,3487,100,15,2,70,20,0,1,0,1,0
1163,436,7,2,3487,200,10,0.5,70,40,0,1,1,0,0
0,436,7,3,3487,0,0,0,0,0,0,0,0,0,1
975,436,8,1,3488,300,10,2,50,40,1,0,0,1,0
1237,436,8,2,3488,100,15,0.5,70,40,0,1,0,1,0
0,436,8,3,3488,0,0,0,0,0,0,0,0,0,1
1248,437,1,1,3489,300,15,1,70,40,1,0,0,1,0
882,437,1,2,3489,300,20,0.5,50,40,0,1,1,0,0
0,437,1,3,3489,0,0,0,0,0,0,0,0,0,1
767,437,2,1,3490,200,10,2,70,30,0,1,1,0,0
723,437,2,2,3490,300,10,0.5,70,30,1,0,1,0,0
0,437,2,3,3490,0,0,0,0,0,0,0,0,0,1
232,437,3,1,3491,100,20,0.5,60,20,0,1,0,1,0
69,437,3,2,3491,300,15,4,50,20,0,1,1,0,0
0,437,3,3,3491,0,0,0,0,0,0,0,0,0,1
613,437,4,1,3492,100,10,2,60,30,1,0,1,0,0
886,437,4,2,3492,100,15,1,50,40,1,0,1,0,0
0,437,4,3,3492,0,0,0,0,0,0,0,0,0,1
1221,437,5,1,3493,300,15,4,70,40,0,1,1,0,0
901,437,5,2,3493,100,10,2,50,40,1,0,1,0,0
0,437,5,3,3493,0,0,0,0,0,0,0,0,0,1
930,437,6,1,3494,300,10,4,50,40,0,1,1,0,0
392,437,6,2,3494,200,15,1,70,20,0,1,0,1,0
0,437,6,3,3494,0,0,0,0,0,0,0,0,0,1
447,437,7,1,3495,300,15,0.5,50,30,0,1,1,0,0
665,437,7,2,3495,200,20,0.5,60,30,0,1,0,1,0
0,437,7,3,3495,0,0,0,0,0,0,0,0,0,1
87,437,8,1,3496,300,15,0.5,50,20,0,1,0,1,0
80,437,8,2,3496,200,20,0.5,50,20,1,0,0,1,0
0,437,8,3,3496,0,0,0,0,0,0,0,0,0,1
613,438,1,1,3497,100,10,2,60,30,1,0,1,0,0
1203,438,1,2,3497,300,15,2,70,40,0,1,1,0,0
0,438,1,3,3497,0,0,0,0,0,0,0,0,0,1
901,438,2,1,3498,100,10,2,50,40,1,0,1,0,0
53,438,2,2,3498,200,20,2,50,20,0,1,1,0,0
0,438,2,3,3498,0,0,0,0,0,0,0,0,0,1
385,438,3,1,3499,100,20,1,70,20,1,0,0,1,0
11,438,3,2,3499,200,10,0.5,50,20,0,1,1,0,0
0,438,3,3,3499,0,0,0,0,0,0,0,0,0,1
574,438,4,1,3500,100,20,4,50,30,0,1,0,1,0
377,438,4,2,3500,200,20,0.5,70,20,0,1,0,1,0
0,438,4,3,3500,0,0,0,0,0,0,0,0,0,1
1014,438,5,1,3501,300,15,0.5,60,40,1,0,1,0,0
57,438,5,2,3501,300,10,4,50,20,1,0,1,0,0
0,438,5,3,3501,0,0,0,0,0,0,0,0,0,1
606,438,6,1,3502,300,10,1,60,30,0,1,1,0,0
109,438,6,2,3502,100,10,2,50,20,1,0,0,1,0
0,438,6,3,3502,0,0,0,0,0,0,0,0,0,1
768,438,7,1,3503,300,10,2,70,30,0,1,1,0,0
252,438,7,2,3503,300,20,1,60,20,0,1,0,1,0
0,438,7,3,3503,0,0,0,0,0,0,0,0,0,1
1212,438,8,1,3504,300,15,4,70,40,1,0,1,0,0
317,438,8,2,3504,200,10,1,70,20,0,1,1,0,0
0,438,8,3,3504,0,0,0,0,0,0,0,0,0,1
312,439,1,1,3505,300,15,1,70,20,1,0,1,0,0
1222,439,1,2,3505,100,20,4,70,40,0,1,1,0,0
0,439,1,3,3505,0,0,0,0,0,0,0,0,0,1
1263,439,2,1,3506,300,10,2,70,40,1,0,0,1,0
44,439,2,2,3506,200,20,2,50,20,1,0,1,0,0
0,439,2,3,3506,0,0,0,0,0,0,0,0,0,1
261,439,3,1,3507,300,20,2,60,20,1,0,0,1,0
458,439,3,2,3507,200,20,1,50,30,1,0,1,0,0
0,439,3,3,3507,0,0,0,0,0,0,0,0,0,1
24,439,4,1,3508,300,15,1,50,20,1,0,1,0,0
614,439,4,2,3508,200,10,2,60,30,1,0,1,0,0
0,439,4,3,3508,0,0,0,0,0,0,0,0,0,1
429,439,5,1,3509,300,15,4,70,20,0,1,0,1,0
1290,439,5,2,3509,300,10,4,70,40,0,1,0,1,0
0,439,5,3,3509,0,0,0,0,0,0,0,0,0,1
489,439,6,1,3510,300,10,4,50,30,1,0,1,0,0
1076,439,6,2,3510,200,15,4,60,40,0,1,1,0,0
0,439,6,3,3510,0,0,0,0,0,0,0,0,0,1
292,439,7,1,3511,100,15,0.5,70,20,1,0,1,0,0
901,439,7,2,3511,100,10,2,50,40,1,0,1,0,0
0,439,7,3,3511,0,0,0,0,0,0,0,0,0,1
1271,439,8,1,3512,200,10,2,70,40,0,1,0,1,0
156,439,8,2,3512,300,10,0.5,60,20,0,1,1,0,0
0,439,8,3,3512,0,0,0,0,0,0,0,0,0,1
322,440,1,1,3513,100,20,1,70,20,0,1,1,0,0
742,440,1,2,3513,100,15,1,70,30,1,0,1,0,0
0,440,1,3,3513,0,0,0,0,0,0,0,0,0,1
557,440,2,1,3514,200,20,2,50,30,0,1,0,1,0
994,440,2,2,3514,100,15,4,50,40,1,0,0,1,0
0,440,2,3,3514,0,0,0,0,0,0,0,0,0,1
170,440,3,1,3515,200,20,1,60,20,1,0,1,0,0
260,440,3,2,3515,200,20,2,60,20,1,0,0,1,0
0,440,3,3,3515,0,0,0,0,0,0,0,0,0,1
905,440,4,1,3516,200,15,2,50,40,1,0,1,0,0
766,440,4,2,3516,100,10,2,70,30,0,1,1,0,0
0,440,4,3,3516,0,0,0,0,0,0,0,0,0,1
315,440,5,1,3517,300,20,1,70,20,1,0,1,0,0
647,440,5,2,3517,200,20,4,60,30,0,1,1,0,0
0,440,5,3,3517,0,0,0,0,0,0,0,0,0,1
1189,440,6,1,3518,100,10,2,70,40,1,0,1,0,0
766,440,6,2,3518,100,10,2,70,30,0,1,1,0,0
0,440,6,3,3518,0,0,0,0,0,0,0,0,0,1
559,440,7,1,3519,100,10,4,50,30,1,0,0,1,0
986,440,7,2,3519,200,15,2,50,40,0,1,0,1,0
0,440,7,3,3519,0,0,0,0,0,0,0,0,0,1
41,440,8,1,3520,200,15,2,50,20,1,0,1,0,0
797,440,8,2,3520,200,15,0.5,70,30,1,0,0,1,0
0,440,8,3,3520,0,0,0,0,0,0,0,0,0,1
1151,441,1,1,3521,200,20,4,60,40,0,1,0,1,0
351,441,1,2,3521,300,20,4,70,20,1,0,1,0,0
0,441,1,3,3521,0,0,0,0,0,0,0,0,0,1
1042,441,2,1,3522,100,20,1,60,40,0,1,1,0,0
548,441,2,2,3522,200,20,2,50,30,1,0,0,1,0
0,441,2,3,3522,0,0,0,0,0,0,0,0,0,1
411,441,3,1,3523,300,15,2,70,20,0,1,0,1,0
90,441,3,2,3523,300,20,0.5,50,20,0,1,0,1,0
0,441,3,3,3523,0,0,0,0,0,0,0,0,0,1
794,441,4,1,3524,200,10,0.5,70,30,1,0,0,1,0
157,441,4,2,3524,100,15,0.5,60,20,0,1,1,0,0
0,441,4,3,3524,0,0,0,0,0,0,0,0,0,1
754,441,5,1,3525,100,20,1,70,30,0,1,1,0,0
53,441,5,2,3525,200,20,2,50,20,0,1,1,0,0
0,441,5,3,3525,0,0,0,0,0,0,0,0,0,1
380,441,6,1,3526,200,10,1,70,20,1,0,0,1,0
82,441,6,2,3526,100,10,0.5,50,20,0,1,0,1,0
0,441,6,3,3526,0,0,0,0,0,0,0,0,0,1
253,441,7,1,3527,100,10,2,60,20,1,0,0,1,0
80,441,7,2,3527,200,20,0.5,50,20,1,0,0,1,0
0,441,7,3,3527,0,0,0,0,0,0,0,0,0,1
1098,441,8,1,3528,300,20,0.5,60,40,0,1,0,1,0
719,441,8,2,3528,200,20,4,60,30,0,1,0,1,0
0,441,8,3,3528,0,0,0,0,0,0,0,0,0,1
849,442,1,1,3529,300,10,4,70,30,1,0,0,1,0
91,442,1,2,3529,100,10,1,50,20,1,0,0,1,0
0,442,1,3,3529,0,0,0,0,0,0,0,0,0,1
328,442,2,1,3530,100,15,2,70,20,1,0,1,0,0
981,442,2,2,3530,300,20,2,50,40,1,0,0,1,0
0,442,2,3,3530,0,0,0,0,0,0,0,0,0,1
134,442,3,1,3531,200,20,4,50,20,1,0,0,1,0
1196,442,3,2,3531,200,20,2,70,40,1,0,1,0,0
0,442,3,3,3531,0,0,0,0,0,0,0,0,0,1
915,442,4,1,3532,300,15,2,50,40,0,1,1,0,0
788,442,4,2,3532,200,15,4,70,30,0,1,1,0,0
0,442,4,3,3532,0,0,0,0,0,0,0,0,0,1
1121,442,5,1,3533,200,15,2,60,40,1,0,0,1,0
1238,442,5,2,3533,200,15,0.5,70,40,0,1,0,1,0
0,442,5,3,3533,0,0,0,0,0,0,0,0,0,1
1239,442,6,1,3534,300,15,0.5,70,40,0,1,0,1,0
507,442,6,2,3534,300,10,0.5,50,30,1,0,0,1,0
0,442,6,3,3534,0,0,0,0,0,0,0,0,0,1
68,442,7,1,3535,200,15,4,50,20,0,1,1,0,0
535,442,7,2,3535,100,15,1,50,30,0,1,0,1,0
0,442,7,3,3535,0,0,0,0,0,0,0,0,0,1
289,442,8,1,3536,100,10,0.5,70,20,1,0,1,0,0
751,442,8,2,3536,100,15,1,70,30,0,1,1,0,0
0,442,8,3,3536,0,0,0,0,0,0,0,0,0,1
769,443,1,1,3537,100,15,2,70,30,0,1,1,0,0
21,443,1,2,3537,300,10,1,50,20,1,0,1,0,0
0,443,1,3,3537,0,0,0,0,0,0,0,0,0,1
391,443,2,1,3538,100,15,1,70,20,0,1,0,1,0
972,443,2,2,3538,300,20,1,50,40,0,1,0,1,0
0,443,2,3,3538,0,0,0,0,0,0,0,0,0,1
640,443,3,1,3539,100,10,4,60,30,0,1,1,0,0
915,443,3,2,3539,300,15,2,50,40,0,1,1,0,0
0,443,3,3,3539,0,0,0,0,0,0,0,0,0,1
566,443,4,1,3540,200,20,4,50,30,1,0,0,1,0
527,443,4,2,3540,200,15,1,50,30,1,0,0,1,0
0,443,4,3,3540,0,0,0,0,0,0,0,0,0,1
758,443,5,1,3541,200,10,2,70,30,1,0,1,0,0
614,443,5,2,3541,200,10,2,60,30,1,0,1,0,0
0,443,5,3,3541,0,0,0,0,0,0,0,0,0,1
101,443,6,1,3542,200,10,1,50,20,0,1,0,1,0
301,443,6,2,3542,100,15,0.5,70,20,0,1,1,0,0
0,443,6,3,3542,0,0,0,0,0,0,0,0,0,1
648,443,7,1,3543,300,20,4,60,30,0,1,1,0,0
1081,443,7,2,3543,100,10,0.5,60,40,1,0,0,1,0
0,443,7,3,3543,0,0,0,0,0,0,0,0,0,1
908,443,8,1,3544,200,20,2,50,40,1,0,1,0,0
691,443,8,2,3544,100,20,2,60,30,1,0,0,1,0
0,443,8,3,3544,0,0,0,0,0,0,0,0,0,1
1039,444,1,1,3545,100,15,1,60,40,0,1,1,0,0
218,444,1,2,3545,200,10,0.5,60,20,1,0,0,1,0
0,444,1,3,3545,0,0,0,0,0,0,0,0,0,1
1062,444,2,1,3546,300,20,2,60,40,0,1,1,0,0
976,444,2,2,3546,100,15,2,50,40,1,0,0,1,0
0,444,2,3,3546,0,0,0,0,0,0,0,0,0,1
1214,444,3,1,3547,200,20,4,70,40,1,0,1,0,0
666,444,3,2,3547,300,20,0.5,60,30,0,1,0,1,0
0,444,3,3,3547,0,0,0,0,0,0,0,0,0,1
825,444,4,1,3548,300,15,1,70,30,0,1,0,1,0
433,444,4,2,3548,100,10,0.5,50,30,1,0,1,0,0
0,444,4,3,3548,0,0,0,0,0,0,0,0,0,1
1056,444,5,1,3549,300,10,2,60,40,0,1,1,0,0
500,444,5,2,3549,200,15,4,50,30,0,1,1,0,0
0,444,5,3,3549,0,0,0,0,0,0,0,0,0,1
665,444,6,1,3550,200,20,0.5,60,30,0,1,0,1,0
13,444,6,2,3550,100,15,0.5,50,20,0,1,1,0,0
0,444,6,3,3550,0,0,0,0,0,0,0,0,0,1
401,444,7,1,3551,200,15,2,70,20,1,0,0,1,0
484,444,7,2,3551,100,20,2,50,30,0,1,1,0,0
0,444,7,3,3551,0,0,0,0,0,0,0,0,0,1
1157,444,8,1,3552,200,15,0.5,70,40,1,0,1,0,0
146,444,8,2,3552,200,10,0.5,60,20,1,0,1,0,0
0,444,8,3,3552,0,0,0,0,0,0,0,0,0,1
1280,445,1,1,3553,200,10,4,70,40,1,0,0,1,0
468,445,1,2,3553,300,20,1,50,30,0,1,1,0,0
0,445,1,3,3553,0,0,0,0,0,0,0,0,0,1
650,445,2,1,3554,200,10,0.5,60,30,1,0,0,1,0
1223,445,2,2,3554,200,20,4,70,40,0,1,1,0,0
0,445,2,3,3554,0,0,0,0,0,0,0,0,0,1
716,445,3,1,3555,200,15,4,60,30,0,1,0,1,0
350,445,3,2,3555,200,20,4,70,20,1,0,1,0,0
0,445,3,3,3555,0,0,0,0,0,0,0,0,0,1
1133,445,4,1,3556,200,20,2,60,40,0,1,0,1,0
1280,445,4,2,3556,200,10,4,70,40,1,0,0,1,0
0,445,4,3,3556,0,0,0,0,0,0,0,0,0,1
495,445,5,1,3557,300,20,4,50,30,1,0,1,0,0
946,445,5,2,3557,100,10,0.5,50,40,0,1,0,1,0
0,445,5,3,3557,0,0,0,0,0,0,0,0,0,1
293,445,6,1,3558,200,15,0.5,70,20,1,0,1,0,0
667,445,6,2,3558,100,10,1,60,30,1,0,0,1,0
0,445,6,3,3558,0,0,0,0,0,0,0,0,0,1
1131,445,7,1,3559,300,15,2,60,40,0,1,0,1,0
871,445,7,2,3559,100,20,0.5,50,40,1,0,1,0,0
0,445,7,3,3559,0,0,0,0,0,0,0,0,0,1
724,445,8,1,3560,100,15,0.5,70,30,1,0,1,0,0
1267,445,8,2,3560,100,20,2,70,40,1,0,0,1,0
0,445,8,3,3560,0,0,0,0,0,0,0,0,0,1
403,446,1,1,3561,100,20,2,70,20,1,0,0,1,0
516,446,1,2,3561,300,10,0.5,50,30,0,1,0,1,0
0,446,1,3,3561,0,0,0,0,0,0,0,0,0,1
468,446,2,1,3562,300,20,1,50,30,0,1,1,0,0
1268,446,2,2,3562,200,20,2,70,40,1,0,0,1,0
0,446,2,3,3562,0,0,0,0,0,0,0,0,0,1
332,446,3,1,3563,200,20,2,70,20,1,0,1,0,0
498,446,3,2,3563,300,10,4,50,30,0,1,1,0,0
0,446,3,3,3563,0,0,0,0,0,0,0,0,0,1
929,446,4,1,3564,200,10,4,50,40,0,1,1,0,0
53,446,4,2,3564,200,20,2,50,20,0,1,1,0,0
0,446,4,3,3564,0,0,0,0,0,0,0,0,0,1
966,446,5,1,3565,300,10,1,50,40,0,1,0,1,0
615,446,5,2,3565,300,10,2,60,30,1,0,1,0,0
0,446,5,3,3565,0,0,0,0,0,0,0,0,0,1
411,446,6,1,3566,300,15,2,70,20,0,1,0,1,0
239,446,6,2,3566,200,15,1,60,20,1,0,0,1,0
0,446,6,3,3566,0,0,0,0,0,0,0,0,0,1
1168,446,7,1,3567,100,20,0.5,70,40,0,1,1,0,0
99,446,7,2,3567,300,20,1,50,20,1,0,0,1,0
0,446,7,3,3567,0,0,0,0,0,0,0,0,0,1
38,446,8,1,3568,200,10,2,50,20,1,0,1,0,0
776,446,8,2,3568,200,10,4,70,30,1,0,1,0,0
0,446,8,3,3568,0,0,0,0,0,0,0,0,0,1
970,447,1,1,3569,100,20,1,50,40,0,1,0,1,0
387,447,1,2,3569,300,20,1,70,20,1,0,0,1,0
0,447,1,3,3569,0,0,0,0,0,0,0,0,0,1
558,447,2,1,3570,300,20,2,50,30,0,1,0,1,0
517,447,2,2,3570,100,15,0.5,50,30,0,1,0,1,0
0,447,2,3,3570,0,0,0,0,0,0,0,0,0,1
276,447,3,1,3571,300,15,4,60,20,1,0,0,1,0
920,447,3,2,3571,200,10,4,50,40,1,0,1,0,0
0,447,3,3,3571,0,0,0,0,0,0,0,0,0,1
751,447,4,1,3572,100,15,1,70,30,0,1,1,0,0
51,447,4,2,3572,300,15,2,50,20,0,1,1,0,0
0,447,4,3,3572,0,0,0,0,0,0,0,0,0,1
98,447,5,1,3573,200,20,1,50,20,1,0,0,1,0
861,447,5,2,3573,300,15,4,70,30,0,1,0,1,0
0,447,5,3,3573,0,0,0,0,0,0,0,0,0,1
1056,447,6,1,3574,300,10,2,60,40,0,1,1,0,0
1185,447,6,2,3574,300,15,1,70,40,0,1,1,0,0
0,447,6,3,3574,0,0,0,0,0,0,0,0,0,1
848,447,7,1,3575,200,10,4,70,30,1,0,0,1,0
387,447,7,2,3575,300,20,1,70,20,1,0,0,1,0
0,447,7,3,3575,0,0,0,0,0,0,0,0,0,1
781,447,8,1,3576,100,20,4,70,30,1,0,1,0,0
985,447,8,2,3576,100,15,2,50,40,0,1,0,1,0
0,447,8,3,3576,0,0,0,0,0,0,0,0,0,1
400,448,1,1,3577,100,15,2,70,20,1,0,0,1,0
1194,448,1,2,3577,300,15,2,70,40,1,0,1,0,0
0,448,1,3,3577,0,0,0,0,0,0,0,0,0,1
535,448,2,1,3578,100,15,1,50,30,0,1,0,1,0
845,448,2,2,3578,200,20,2,70,30,0,1,0,1,0
0,448,2,3,3578,0,0,0,0,0,0,0,0,0,1
3,448,3,1,3579,300,10,0.5,50,20,1,0,1,0,0
113,448,3,2,3579,200,15,2,50,20,1,0,0,1,0
0,448,3,3,3579,0,0,0,0,0,0,0,0,0,1
1092,448,4,1,3580,300,10,0.5,60,40,0,1,0,1,0
950,448,4,2,3580,200,15,0.5,50,40,0,1,0,1,0
0,448,4,3,3580,0,0,0,0,0,0,0,0,0,1
698,448,5,1,3581,200,15,2,60,30,0,1,0,1,0
587,448,5,2,3581,200,10,0.5,60,30,0,1,1,0,0
0,448,5,3,3581,0,0,0,0,0,0,0,0,0,1
174,448,6,1,3582,300,10,1,60,20,0,1,1,0,0
859,448,6,2,3582,100,15,4,70,30,0,1,0,1,0
0,448,6,3,3582,0,0,0,0,0,0,0,0,0,1
780,448,7,1,3583,300,15,4,70,30,1,0,1,0,0
1011,448,7,2,3583,300,10,0.5,60,40,1,0,1,0,0
0,448,7,3,3583,0,0,0,0,0,0,0,0,0,1
525,448,8,1,3584,300,10,1,50,30,1,0,0,1,0
279,448,8,2,3584,300,20,4,60,20,1,0,0,1,0
0,448,8,3,3584,0,0,0,0,0,0,0,0,0,1
29,449,1,1,3585,200,10,1,50,20,0,1,1,0,0
1236,449,1,2,3585,300,10,0.5,70,40,0,1,0,1,0
0,449,1,3,3585,0,0,0,0,0,0,0,0,0,1
995,449,2,1,3586,200,15,4,50,40,1,0,0,1,0
232,449,2,2,3586,100,20,0.5,60,20,0,1,0,1,0
0,449,2,3,3586,0,0,0,0,0,0,0,0,0,1
1010,449,3,1,3587,200,10,0.5,60,40,1,0,1,0,0
426,449,3,2,3587,300,10,4,70,20,0,1,0,1,0
0,449,3,3,3587,0,0,0,0,0,0,0,0,0,1
568,449,4,1,3588,100,10,4,50,30,0,1,0,1,0
73,449,4,2,3588,100,10,0.5,50,20,1,0,0,1,0
0,449,4,3,3588,0,0,0,0,0,0,0,0,0,1
608,449,5,1,3589,200,15,1,60,30,0,1,1,0,0
996,449,5,2,3589,300,15,4,50,40,1,0,0,1,0
0,449,5,3,3589,0,0,0,0,0,0,0,0,0,1
565,449,6,1,3590,100,20,4,50,30,1,0,0,1,0
640,449,6,2,3590,100,10,4,60,30,0,1,1,0,0
0,449,6,3,3590,0,0,0,0,0,0,0,0,0,1
201,449,7,1,3591,300,10,4,60,20,1,0,1,0,0
309,449,7,2,3591,300,10,1,70,20,1,0,1,0,0
0,449,7,3,3591,0,0,0,0,0,0,0,0,0,1
307,449,8,1,3592,100,10,1,70,20,1,0,1,0,0
